"counts","names"
101,"deadly"
101,"destroy"
101,"detective"
101,"eagles"
101,"emailed"
101,"fortunately"
101,"fundraising"
101,"gates"
101,"greens"
101,"investments"
101,"locally"
101,"machines"
101,"madness"
101,"moderate"
101,"noting"
101,"packing"
101,"petition"
101,"profits"
101,"protests"
101,"puppy"
101,"recommendation"
101,"regret"
101,"remote"
101,"repeated"
101,"roast"
101,"rocking"
101,"sc"
101,"skirt"
101,"stealing"
101,"striking"
101,"substantial"
101,"successfully"
101,"symptoms"
101,"timeline"
101,"trophy"
101,"versus"
100,"attacked"
100,"beneath"
100,"brew"
100,"calif"
100,"campaigns"
100,"cleared"
100,"compromise"
100,"define"
100,"donation"
100,"douglas"
100,"engage"
100,"ers"
100,"expense"
100,"freak"
100,"gallon"
100,"halftime"
100,"happily"
100,"ian"
100,"intelligent"
100,"mets"
100,"minneapolis"
100,"object"
100,"obtain"
100,"panic"
100,"pole"
100,"qualify"
100,"rage"
100,"realizing"
100,"spoon"
100,"stats"
100,"stranger"
100,"suite"
100,"tacos"
100,"technique"
100,"wherever"
100,"womans"
99,"activists"
99,"assessment"
99,"belong"
99,"beside"
99,"brains"
99,"bunny"
99,"celtics"
99,"coal"
99,"collaboration"
99,"conservatives"
99,"dame"
99,"delayed"
99,"describes"
99,"drake"
99,"fairy"
99,"frustration"
99,"healthier"
99,"idiot"
99,"investigate"
99,"jk"
99,"lamb"
99,"lip"
99,"passionate"
99,"porch"
99,"publisher"
99,"pumpkin"
99,"recruiting"
99,"rogers"
99,"screw"
99,"skinny"
99,"skype"
99,"stable"
99,"treating"
99,"tunnel"
99,"uniform"
99,"xx"
99,"yogurt"
98,"accessories"
98,"afterwards"
98,"ahh"
98,"backup"
98,"banking"
98,"barrel"
98,"burns"
98,"butterfly"
98,"challenged"
98,"cleaned"
98,"comprehensive"
98,"disappointment"
98,"farms"
98,"frankly"
98,"fulltime"
98,"habits"
98,"hats"
98,"lasted"
98,"massachusetts"
98,"nike"
98,"obtained"
98,"occasional"
98,"packages"
98,"pipeline"
98,"planted"
98,"racial"
98,"rides"
98,"shoulders"
98,"sink"
98,"thai"
98,"tops"
98,"wright"
97,"acceptable"
97,"alexander"
97,"amongst"
97,"anonymous"
97,"artistic"
97,"attract"
97,"australian"
97,"authentic"
97,"cab"
97,"cal"
97,"climbing"
97,"conspiracy"
97,"controversial"
97,"diagnosed"
97,"dislike"
97,"dispute"
97,"doug"
97,"dragon"
97,"elegant"
97,"enemies"
97,"experiencing"
97,"harvard"
97,"haters"
97,"insight"
97,"islands"
97,"jamie"
97,"lean"
97,"leather"
97,"lifes"
97,"lit"
97,"patent"
97,"pickup"
97,"poster"
97,"proceeds"
97,"randy"
97,"scenario"
97,"signal"
97,"singles"
97,"sliced"
97,"substance"
97,"teenagers"
97,"trio"
97,"understands"
97,"urge"
97,"vinegar"
97,"violations"
97,"vulnerable"
96,"ashley"
96,"beds"
96,"brooks"
96,"carlos"
96,"chemistry"
96,"cinnamon"
96,"collecting"
96,"cow"
96,"creations"
96,"cure"
96,"darn"
96,"defending"
96,"discipline"
96,"drank"
96,"dreaming"
96,"females"
96,"frustrating"
96,"glorious"
96,"grandparents"
96,"halfway"
96,"leaf"
96,"lighter"
96,"liquor"
96,"magical"
96,"noble"
96,"outs"
96,"participation"
96,"ratings"
96,"realistic"
96,"strategies"
96,"studied"
96,"suburban"
96,"toss"
96,"travels"
96,"vampire"
96,"vancouver"
96,"vocals"
96,"wade"
96,"wounded"
95,"ab"
95,"absence"
95,"airline"
95,"captured"
95,"charging"
95,"concerts"
95,"consulting"
95,"dam"
95,"deserved"
95,"devoted"
95,"dominated"
95,"dow"
95,"ham"
95,"heal"
95,"indie"
95,"introduction"
95,"jefferson"
95,"linebacker"
95,"mutual"
95,"notre"
95,"olympics"
95,"paintings"
95,"parked"
95,"parliament"
95,"patrol"
95,"preview"
95,"prospects"
95,"pujols"
95,"radical"
95,"recover"
95,"requirement"
95,"responding"
95,"rodriguez"
95,"ruin"
95,"saves"
95,"sewing"
95,"sizes"
95,"snack"
95,"spectacular"
95,"survival"
95,"survivors"
95,"suspects"
95,"wasted"
95,"wonders"
94,"addiction"
94,"backing"
94,"bd"
94,"burden"
94,"charlotte"
94,"cotton"
94,"default"
94,"defeated"
94,"emily"
94,"entitled"
94,"forcing"
94,"greatly"
94,"interviewed"
94,"laughs"
94,"memorable"
94,"mere"
94,"mint"
94,"movements"
94,"municipal"
94,"parkway"
94,"possibilities"
94,"prizes"
94,"publication"
94,"reducing"
94,"replacing"
94,"romneys"
94,"sweep"
94,"trivia"
94,"vietnam"
93,"addicted"
93,"aging"
93,"annually"
93,"artwork"
93,"cameron"
93,"charming"
93,"dolphins"
93,"donors"
93,"equivalent"
93,"er"
93,"feeding"
93,"finest"
93,"glee"
93,"gosh"
93,"guidance"
93,"hence"
93,"horizon"
93,"il"
93,"marshall"
93,"mercy"
93,"monkey"
93,"nate"
93,"protected"
93,"qualified"
93,"references"
93,"releases"
93,"rotation"
93,"shade"
93,"soap"
93,"stones"
93,"stressful"
93,"tales"
93,"tasted"
93,"terrorist"
93,"universities"
93,"utah"
93,"violation"
93,"whoa"
92,"achieved"
92,"bb"
92,"beaten"
92,"bridges"
92,"cape"
92,"cave"
92,"cody"
92,"connecting"
92,"controls"
92,"deciding"
92,"difficulty"
92,"dot"
92,"ebay"
92,"eh"
92,"emotion"
92,"fiber"
92,"fisher"
92,"freeze"
92,"gaming"
92,"hosts"
92,"incidents"
92,"knight"
92,"legendary"
92,"lobby"
92,"mason"
92,"meantime"
92,"medication"
92,"modest"
92,"nomination"
92,"offseason"
92,"organizers"
92,"perception"
92,"pp"
92,"punishment"
92,"rear"
92,"relative"
92,"remarks"
92,"reportedly"
92,"reverse"
92,"reviewed"
92,"sheep"
92,"showcase"
92,"spa"
92,"spencer"
92,"suspension"
92,"syrup"
92,"thankfully"
92,"touching"
92,"upgrade"
92,"urged"
92,"whiskey"
91,"acknowledge"
91,"alike"
91,"av"
91,"belongs"
91,"brewer"
91,"cabinet"
91,"certified"
91,"consciousness"
91,"consideration"
91,"cupcake"
91,"derek"
91,"editors"
91,"emphasis"
91,"fare"
91,"firing"
91,"fold"
91,"grandfather"
91,"hacked"
91,"harsh"
91,"incorporated"
91,"indicated"
91,"islamic"
91,"karen"
91,"kills"
91,"labels"
91,"lookin"
91,"peyton"
91,"pirates"
91,"priorities"
91,"quarters"
91,"resistance"
91,"salsa"
91,"scottsdale"
91,"sells"
91,"sis"
91,"softball"
91,"sole"
91,"technically"
91,"terminal"
91,"themes"
91,"threats"
91,"viewed"
91,"yu"
90,"advisory"
90,"aircraft"
90,"alltime"
90,"assigned"
90,"awe"
90,"bowling"
90,"cent"
90,"chefs"
90,"colours"
90,"constitutional"
90,"dakota"
90,"disappeared"
90,"explaining"
90,"fitting"
90,"guilt"
90,"humble"
90,"indy"
90,"involvement"
90,"junk"
90,"laughter"
90,"layout"
90,"log"
90,"lowest"
90,"non"
90,"randomly"
90,"rb"
90,"reelection"
90,"residence"
90,"retire"
90,"robbery"
90,"runner"
90,"satisfied"
90,"seal"
90,"sierra"
90,"stroke"
90,"terrific"
90,"todd"
90,"touches"
90,"vip"
90,"wednesdays"
89,"acre"
89,"adopt"
89,"anticipated"
89,"approaching"
89,"bishop"
89,"branches"
89,"buck"
89,"charm"
89,"closest"
89,"decides"
89,"engineers"
89,"exists"
89,"explosion"
89,"faithful"
89,"fools"
89,"freezing"
89,"grain"
89,"hurting"
89,"interstate"
89,"landing"
89,"legislators"
89,"maria"
89,"oops"
89,"ounce"
89,"pc"
89,"pump"
89,"purse"
89,"rainbow"
89,"recovered"
89,"reds"
89,"regard"
89,"resolve"
89,"slipped"
89,"stages"
89,"tennessee"
89,"thoughtful"
89,"threatening"
89,"torture"
89,"tourist"
89,"underground"
88,"appeals"
88,"athlete"
88,"believing"
88,"boil"
88,"bryan"
88,"bulk"
88,"churches"
88,"confusing"
88,"container"
88,"coupon"
88,"destruction"
88,"diverse"
88,"elses"
88,"fights"
88,"generated"
88,"grows"
88,"iconic"
88,"legit"
88,"linda"
88,"lion"
88,"martha"
88,"nevada"
88,"practicing"
88,"punched"
88,"regime"
88,"richmond"
88,"rival"
88,"scout"
88,"sidewalk"
88,"strangers"
88,"tomorrows"
88,"twelve"
88,"unclear"
88,"vital"
87,"accidentally"
87,"amber"
87,"assuming"
87,"audiences"
87,"balanced"
87,"bryant"
87,"conviction"
87,"costumes"
87,"crowded"
87,"curry"
87,"desperately"
87,"economics"
87,"edit"
87,"extensive"
87,"francis"
87,"frequent"
87,"guessing"
87,"handled"
87,"inn"
87,"intellectual"
87,"julie"
87,"lands"
87,"legitimate"
87,"matthews"
87,"murray"
87,"mushrooms"
87,"nw"
87,"opener"
87,"pee"
87,"pg"
87,"practically"
87,"procedure"
87,"progressive"
87,"props"
87,"pussy"
87,"questioned"
87,"rbi"
87,"reduction"
87,"relate"
87,"relaxed"
87,"revenues"
87,"shadows"
87,"shorter"
87,"starters"
87,"subsequent"
87,"telephone"
87,"thread"
87,"treasure"
87,"trillion"
87,"vary"
87,"washing"
87,"wheels"
86,"adore"
86,"affects"
86,"audition"
86,"beautifully"
86,"beings"
86,"betty"
86,"cinco"
86,"civic"
86,"crust"
86,"ct"
86,"digging"
86,"distracted"
86,"drums"
86,"eliminate"
86,"fla"
86,"generate"
86,"grave"
86,"harvest"
86,"lifted"
86,"logic"
86,"melted"
86,"mud"
86,"murphy"
86,"mustard"
86,"newspapers"
86,"panels"
86,"paste"
86,"pearl"
86,"performers"
86,"porn"
86,"premier"
86,"reforms"
86,"requiring"
86,"restrictions"
86,"reunion"
86,"robin"
86,"showers"
86,"spinach"
86,"sr"
86,"steelers"
86,"storms"
86,"warming"
86,"welfare"
85,"assured"
85,"az"
85,"bug"
85,"cbs"
85,"chrysler"
85,"classy"
85,"concerning"
85,"confirm"
85,"copyright"
85,"crab"
85,"crashed"
85,"creamy"
85,"depend"
85,"diabetes"
85,"donna"
85,"ebook"
85,"engineer"
85,"ep"
85,"excess"
85,"existed"
85,"formula"
85,"fundraiser"
85,"garcia"
85,"lace"
85,"lease"
85,"loses"
85,"mature"
85,"melt"
85,"meyer"
85,"midst"
85,"neil"
85,"nephew"
85,"optimistic"
85,"organizing"
85,"planes"
85,"portfolio"
85,"prevention"
85,"probation"
85,"rant"
85,"rushing"
85,"targets"
85,"toyota"
85,"traveled"
85,"trials"
85,"viewing"
84,"abroad"
84,"afghan"
84,"anxious"
84,"applying"
84,"awarded"
84,"bells"
84,"breeze"
84,"cabin"
84,"caramel"
84,"carrots"
84,"casey"
84,"cheesecake"
84,"cocktails"
84,"collections"
84,"confusion"
84,"delight"
84,"departure"
84,"divided"
84,"dodgers"
84,"duties"
84,"earning"
84,"enjoyable"
84,"essay"
84,"eternal"
84,"finances"
84,"harrison"
84,"installed"
84,"journalists"
84,"julia"
84,"makers"
84,"margin"
84,"microsoft"
84,"mysterious"
84,"participated"
84,"pipe"
84,"retailers"
84,"reviewing"
84,"screens"
84,"snacks"
84,"specialty"
84,"spends"
84,"spotlight"
84,"supervisor"
84,"tornado"
84,"unbelievable"
84,"unfair"
84,"virgin"
84,"yelling"
83,"adjust"
83,"advocacy"
83,"assumed"
83,"att"
83,"bakery"
83,"canceled"
83,"childs"
83,"councilman"
83,"courtesy"
83,"cruz"
83,"disturbing"
83,"doubles"
83,"economists"
83,"egypt"
83,"equality"
83,"financing"
83,"fires"
83,"foreclosure"
83,"gambling"
83,"genuine"
83,"hoe"
83,"inevitable"
83,"jean"
83,"jesse"
83,"legally"
83,"llc"
83,"lt"
83,"manchester"
83,"marc"
83,"matched"
83,"os"
83,"pockets"
83,"pose"
83,"preliminary"
83,"prints"
83,"remembers"
83,"removing"
83,"resulted"
83,"roommate"
83,"secondary"
83,"shelves"
83,"shuttle"
83,"smoked"
83,"sprinkle"
83,"sucked"
83,"trauma"
83,"tricky"
83,"tube"
83,"ucla"
83,"underneath"
83,"wage"
82,"abortion"
82,"acceptance"
82,"accessible"
82,"administrators"
82,"amanda"
82,"approaches"
82,"attracted"
82,"beard"
82,"bs"
82,"clip"
82,"compliment"
82,"consumption"
82,"contribution"
82,"cough"
82,"countless"
82,"dh"
82,"dutch"
82,"ego"
82,"en"
82,"enthusiasm"
82,"grad"
82,"guaranteed"
82,"guards"
82,"harper"
82,"hottest"
82,"indicate"
82,"inflation"
82,"intention"
82,"jet"
82,"lacking"
82,"marcus"
82,"measured"
82,"patch"
82,"penny"
82,"plug"
82,"predict"
82,"prominent"
82,"prompted"
82,"purchases"
82,"resolved"
82,"resulting"
82,"rockies"
82,"sanchez"
82,"shapes"
82,"shining"
82,"spreading"
82,"stash"
82,"stepping"
82,"strawberry"
82,"sustainable"
82,"tent"
82,"trapped"
82,"trayvon"
82,"vibe"
82,"vocal"
82,"yield"
82,"z"
81,"aged"
81,"batting"
81,"bizarre"
81,"bothered"
81,"brutal"
81,"camping"
81,"camps"
81,"careers"
81,"cart"
81,"chapters"
81,"cholesterol"
81,"combo"
81,"compassion"
81,"complained"
81,"crop"
81,"delicate"
81,"draws"
81,"dylan"
81,"exploring"
81,"firstround"
81,"fl"
81,"flags"
81,"flu"
81,"grief"
81,"headlines"
81,"holly"
81,"hops"
81,"hype"
81,"install"
81,"invisible"
81,"lb"
81,"lightning"
81,"locals"
81,"lone"
81,"maintaining"
81,"mask"
81,"md"
81,"messed"
81,"murdered"
81,"newt"
81,"pacers"
81,"poems"
81,"preferred"
81,"pressed"
81,"providers"
81,"questioning"
81,"reflection"
81,"reflects"
81,"salon"
81,"se"
81,"sends"
81,"shakespeare"
81,"slot"
81,"sneak"
81,"southeast"
81,"sufficient"
81,"tommy"
81,"tourists"
81,"vodka"
81,"wicked"
81,"wireless"
80,"accountability"
80,"acted"
80,"angle"
80,"annoyed"
80,"appealing"
80,"buses"
80,"categories"
80,"certificate"
80,"channels"
80,"chasing"
80,"concluded"
80,"counsel"
80,"doll"
80,"embarrassing"
80,"equity"
80,"exams"
80,"glue"
80,"handsome"
80,"investigations"
80,"lecture"
80,"mills"
80,"pathetic"
80,"periods"
80,"pilots"
80,"pine"
80,"principle"
80,"pronounced"
80,"pursuit"
80,"reliable"
80,"riders"
80,"rite"
80,"rome"
80,"rumors"
80,"securities"
80,"setup"
80,"ships"
80,"spinning"
80,"statewide"
80,"symbol"
80,"tourism"
80,"translation"
80,"twilight"
80,"unto"
80,"watson"
79,"aldridge"
79,"appearing"
79,"averaged"
79,"biblical"
79,"celebrities"
79,"census"
79,"chen"
79,"chronic"
79,"criticized"
79,"dancers"
79,"disorder"
79,"displays"
79,"doubled"
79,"drain"
79,"filming"
79,"fork"
79,"fundamental"
79,"gaining"
79,"hashtag"
79,"holder"
79,"influenced"
79,"input"
79,"intend"
79,"invitation"
79,"judging"
79,"lynn"
79,"maintained"
79,"manufacturers"
79,"mate"
79,"mouse"
79,"nets"
79,"oliver"
79,"operates"
79,"outlook"
79,"queens"
79,"regulators"
79,"rocked"
79,"segment"
79,"seminar"
79,"shaped"
79,"sheer"
79,"steam"
79,"stout"
79,"sxsw"
79,"teaspoon"
79,"toes"
79,"unnecessary"
79,"upside"
79,"upstairs"
79,"warrant"
79,"wi"
79,"witnessed"
78,"administrative"
78,"anticipation"
78,"appearances"
78,"arrangements"
78,"awww"
78,"battles"
78,"bully"
78,"bust"
78,"cheating"
78,"chorus"
78,"classical"
78,"counted"
78,"creature"
78,"curse"
78,"distinct"
78,"doe"
78,"eagle"
78,"editorial"
78,"essence"
78,"ethnic"
78,"floors"
78,"innovative"
78,"malt"
78,"melissa"
78,"midwest"
78,"motorcycle"
78,"ohios"
78,"outlet"
78,"overly"
78,"peel"
78,"politically"
78,"predicted"
78,"qualities"
78,"rbis"
78,"rev"
78,"scoop"
78,"similarly"
78,"souls"
78,"stamped"
78,"symphony"
78,"tasks"
78,"teaches"
78,"teammate"
78,"tribe"
78,"tricks"
78,"trigger"
78,"tumblr"
78,"washed"
77,"afterward"
77,"alternatives"
77,"avoiding"
77,"benjamin"
77,"bump"
77,"cereal"
77,"cigarette"
77,"circus"
77,"comics"
77,"crushed"
77,"delta"
77,"determination"
77,"difficulties"
77,"distant"
77,"elephant"
77,"forgiveness"
77,"gaga"
77,"gen"
77,"glimpse"
77,"gulf"
77,"hitter"
77,"ignoring"
77,"intensity"
77,"joshua"
77,"mayors"
77,"mcmillan"
77,"paths"
77,"phillips"
77,"photograph"
77,"pops"
77,"rehearsal"
77,"relay"
77,"remembering"
77,"reservation"
77,"revenge"
77,"sacred"
77,"sentences"
77,"seth"
77,"skillet"
77,"soundtrack"
77,"stem"
77,"swiss"
77,"tart"
77,"technologies"
77,"tends"
77,"terror"
77,"tissue"
77,"touchdowns"
77,"utterly"
77,"wee"
77,"youngest"
76,"acoustic"
76,"adoption"
76,"banner"
76,"bare"
76,"basics"
76,"beth"
76,"blacks"
76,"borrow"
76,"broth"
76,"cared"
76,"chandler"
76,"cheering"
76,"christianity"
76,"cloth"
76,"communicate"
76,"components"
76,"cuisine"
76,"delaware"
76,"depressed"
76,"disc"
76,"dive"
76,"dose"
76,"duncan"
76,"eddie"
76,"eg"
76,"employed"
76,"employer"
76,"errors"
76,"everytime"
76,"excuses"
76,"fortunate"
76,"galaxy"
76,"ho"
76,"hobby"
76,"homers"
76,"honesty"
76,"ish"
76,"keyboard"
76,"mandatory"
76,"miserable"
76,"pad"
76,"perfection"
76,"placing"
76,"preservation"
76,"programming"
76,"quilt"
76,"rabbit"
76,"regulation"
76,"reserved"
76,"ribs"
76,"rubber"
76,"safer"
76,"sb"
76,"shook"
76,"simpson"
76,"singapore"
76,"stairs"
76,"suits"
76,"swap"
76,"travelers"
76,"treatments"
76,"veggies"
76,"victoria"
76,"watches"
76,"yahoo"
76,"yeast"
75,"actively"
75,"administrator"
75,"apartments"
75,"applies"
75,"archives"
75,"arriving"
75,"arthur"
75,"basil"
75,"billions"
75,"bullpen"
75,"burst"
75,"buttons"
75,"converted"
75,"cooks"
75,"coworkers"
75,"database"
75,"dealt"
75,"delays"
75,"disability"
75,"eats"
75,"elaborate"
75,"eli"
75,"felony"
75,"gasoline"
75,"glenn"
75,"grip"
75,"handy"
75,"ignorant"
75,"imperial"
75,"kindness"
75,"kitty"
75,"liver"
75,"marvel"
75,"messy"
75,"mighty"
75,"monsters"
75,"nutrition"
75,"orioles"
75,"palace"
75,"pig"
75,"prescription"
75,"priced"
75,"priest"
75,"purchasing"
75,"ranging"
75,"rapidly"
75,"rated"
75,"rhythm"
75,"rim"
75,"sara"
75,"sd"
75,"shocking"
75,"squash"
75,"squeeze"
75,"stare"
75,"starring"
75,"struggles"
75,"tattoos"
75,"theirs"
75,"trim"
75,"ui"
75,"unfortunate"
75,"venues"
74,"alaska"
74,"appointments"
74,"arrests"
74,"assignment"
74,"bbc"
74,"blocking"
74,"cam"
74,"carroll"
74,"cemetery"
74,"coke"
74,"culinary"
74,"delete"
74,"demanded"
74,"demanding"
74,"desires"
74,"disclosure"
74,"downstairs"
74,"drum"
74,"economist"
74,"electronics"
74,"eliminated"
74,"ellen"
74,"escaped"
74,"fails"
74,"farmer"
74,"fighter"
74,"gloves"
74,"influential"
74,"interactive"
74,"jackie"
74,"joel"
74,"joey"
74,"journalism"
74,"listing"
74,"lucas"
74,"mvp"
74,"nominated"
74,"ot"
74,"outer"
74,"oversight"
74,"parenting"
74,"password"
74,"physician"
74,"praised"
74,"procedures"
74,"publish"
74,"salvation"
74,"samesex"
74,"seasonal"
74,"sings"
74,"stanley"
74,"sticky"
74,"zombies"
73,"abilities"
73,"apologies"
73,"arrives"
73,"banned"
73,"bennett"
73,"berry"
73,"buyer"
73,"cedar"
73,"chargers"
73,"comeback"
73,"contrary"
73,"corporation"
73,"crafting"
73,"crowds"
73,"decor"
73,"deputies"
73,"disappointing"
73,"drill"
73,"dump"
73,"fave"
73,"floyd"
73,"formerly"
73,"fri"
73,"helmet"
73,"intervention"
73,"ipa"
73,"mars"
73,"minus"
73,"molly"
73,"neat"
73,"observed"
73,"occasions"
73,"offerings"
73,"opposing"
73,"patricks"
73,"pierce"
73,"pinch"
73,"porter"
73,"proceedings"
73,"processing"
73,"psalm"
73,"ruined"
73,"scrap"
73,"senators"
73,"sexually"
73,"sins"
73,"smiled"
73,"stirring"
73,"syndrome"
73,"taxi"
73,"twisted"
73,"volleyball"
73,"welcomed"
73,"whip"
73,"wives"
73,"worrying"
73,"wrist"
73,"yell"
72,"aboard"
72,"accounting"
72,"ace"
72,"activist"
72,"agrees"
72,"asset"
72,"avoided"
72,"bargaining"
72,"bites"
72,"bullet"
72,"candles"
72,"chains"
72,"chi"
72,"colleague"
72,"completing"
72,"consistency"
72,"consumed"
72,"cracked"
72,"deer"
72,"defender"
72,"demonstrated"
72,"diary"
72,"dramatically"
72,"edited"
72,"excellence"
72,"expertise"
72,"fa"
72,"freezer"
72,"hail"
72,"heated"
72,"hunters"
72,"instruments"
72,"lettuce"
72,"mario"
72,"megan"
72,"misses"
72,"ne"
72,"needing"
72,"nonetheless"
72,"obesity"
72,"occupied"
72,"organize"
72,"picnic"
72,"pitchers"
72,"popped"
72,"preschool"
72,"pressing"
72,"pt"
72,"pudding"
72,"rank"
72,"recovering"
72,"repairs"
72,"riley"
72,"sued"
72,"terribly"
72,"titled"
72,"tvs"
72,"valid"
72,"warriors"
72,"wears"
72,"whipped"
71,"aha"
71,"alice"
71,"automatic"
71,"beaches"
71,"bio"
71,"blended"
71,"boundaries"
71,"carbon"
71,"ch"
71,"chemicals"
71,"choir"
71,"demonstrate"
71,"elbow"
71,"engines"
71,"essex"
71,"evolution"
71,"fatal"
71,"gonzalez"
71,"goodies"
71,"hooked"
71,"hopeful"
71,"inappropriate"
71,"juvenile"
71,"leonard"
71,"loser"
71,"luther"
71,"marie"
71,"meters"
71,"mia"
71,"mixer"
71,"pens"
71,"pies"
71,"playlist"
71,"pouring"
71,"processes"
71,"pursuing"
71,"ratio"
71,"react"
71,"recycling"
71,"reflected"
71,"resigned"
71,"responses"
71,"ritual"
71,"rocket"
71,"sheriff"
71,"solely"
71,"startup"
71,"stickers"
71,"strict"
71,"structures"
71,"tragic"
71,"upload"
71,"usc"
71,"wa"
70,"answering"
70,"asparagus"
70,"associates"
70,"attendees"
70,"audit"
70,"authorized"
70,"backwards"
70,"bees"
70,"bent"
70,"booking"
70,"broader"
70,"bruno"
70,"brunswick"
70,"budgets"
70,"californias"
70,"classics"
70,"cliff"
70,"clinical"
70,"commented"
70,"conservation"
70,"cox"
70,"currency"
70,"devastating"
70,"discrimination"
70,"efficiency"
70,"flies"
70,"floating"
70,"foil"
70,"functions"
70,"glitter"
70,"graduating"
70,"idaho"
70,"jenny"
70,"jerk"
70,"juan"
70,"jurors"
70,"lasts"
70,"mids"
70,"mls"
70,"musician"
70,"outlets"
70,"payne"
70,"penalties"
70,"promoted"
70,"rewards"
70,"ronald"
70,"smash"
70,"sophisticated"
70,"spark"
70,"stephanie"
70,"suspicious"
70,"swept"
70,"swift"
70,"tablet"
70,"thirty"
70,"tin"
70,"tire"
70,"transport"
70,"tutorial"
70,"typing"
70,"unemployed"
70,"violated"
70,"visitor"
70,"weakness"
70,"wellknown"
70,"workplace"
69,"arsenal"
69,"attacking"
69,"beverly"
69,"bride"
69,"chatting"
69,"chemical"
69,"chickens"
69,"climbed"
69,"competitors"
69,"conscious"
69,"cowboy"
69,"craving"
69,"crawl"
69,"cs"
69,"dedication"
69,"desired"
69,"distress"
69,"duo"
69,"enrollment"
69,"evenings"
69,"haiti"
69,"indicates"
69,"interim"
69,"inviting"
69,"jar"
69,"joan"
69,"kisses"
69,"labour"
69,"lopez"
69,"manages"
69,"monitoring"
69,"monroe"
69,"motors"
69,"muscles"
69,"nonsense"
69,"obsession"
69,"ouch"
69,"pairs"
69,"par"
69,"peers"
69,"pills"
69,"puck"
69,"retain"
69,"rewarding"
69,"sculpture"
69,"seeks"
69,"serial"
69,"siblings"
69,"slim"
69,"slower"
69,"strawberries"
69,"supportive"
69,"surveillance"
69,"suspicion"
69,"tags"
69,"tobacco"
69,"traditions"
69,"trap"
69,"tribune"
69,"useless"
69,"vegetarian"
69,"vibrant"
69,"wages"
69,"wardrobe"
69,"witch"
69,"workshops"
68,"adapted"
68,"admire"
68,"ambitious"
68,"arab"
68,"architect"
68,"awaiting"
68,"bailey"
68,"batman"
68,"bikes"
68,"canvas"
68,"clayton"
68,"closure"
68,"cmon"
68,"colorful"
68,"contractors"
68,"controversy"
68,"dale"
68,"darker"
68,"deemed"
68,"driveway"
68,"eugene"
68,"fab"
68,"fleet"
68,"flexible"
68,"focuses"
68,"gardening"
68,"gps"
68,"grandchildren"
68,"honors"
68,"immigrant"
68,"infection"
68,"intersection"
68,"invested"
68,"irony"
68,"jelly"
68,"journalist"
68,"keynote"
68,"languages"
68,"launching"
68,"maple"
68,"mesa"
68,"nicole"
68,"noodles"
68,"np"
68,"partially"
68,"placement"
68,"posters"
68,"protective"
68,"psychological"
68,"rivals"
68,"sally"
68,"salty"
68,"satisfying"
68,"scientist"
68,"sections"
68,"seized"
68,"shareholders"
68,"simultaneously"
68,"slap"
68,"summers"
68,"supposedly"
68,"talents"
68,"thou"
68,"towers"
68,"troubled"
68,"valued"
68,"vitamin"
68,"warner"
68,"wider"
68,"wr"
68,"yarn"
68,"ye"
67,"abraham"
67,"aj"
67,"alas"
67,"alien"
67,"array"
67,"ash"
67,"attraction"
67,"beijing"
67,"boulder"
67,"bounce"
67,"cage"
67,"canned"
67,"charts"
67,"citing"
67,"concentrate"
67,"continental"
67,"creator"
67,"darling"
67,"delivering"
67,"displayed"
67,"educators"
67,"encouragement"
67,"expo"
67,"flames"
67,"flowing"
67,"grams"
67,"gregory"
67,"hiking"
67,"holland"
67,"hopkins"
67,"hurricane"
67,"incentives"
67,"intentions"
67,"itd"
67,"jacob"
67,"lawsuits"
67,"lengthy"
67,"lens"
67,"levy"
67,"lifting"
67,"linkedin"
67,"nathan"
67,"nationals"
67,"nest"
67,"objective"
67,"observation"
67,"operator"
67,"outing"
67,"palin"
67,"podcast"
67,"pricing"
67,"pulls"
67,"ranking"
67,"rejection"
67,"respected"
67,"revised"
67,"rockin"
67,"sadness"
67,"scent"
67,"seafood"
67,"sgt"
67,"sharks"
67,"steep"
67,"tenure"
67,"thumb"
67,"verizon"
67,"wen"
67,"widespread"
67,"yelled"
66,"accommodate"
66,"akron"
66,"arkansas"
66,"arnold"
66,"ashamed"
66,"autumn"
66,"batch"
66,"battling"
66,"borrowing"
66,"catcher"
66,"chinas"
66,"chop"
66,"cnn"
66,"connecticut"
66,"convenient"
66,"couldve"
66,"cruel"
66,"dash"
66,"dayton"
66,"ensemble"
66,"execution"
66,"facial"
66,"feat"
66,"ferry"
66,"financially"
66,"graduates"
66,"hardware"
66,"hating"
66,"hearings"
66,"heather"
66,"helen"
66,"hoboken"
66,"ignorance"
66,"indication"
66,"inquiry"
66,"instruction"
66,"investing"
66,"karaoke"
66,"kurt"
66,"lauren"
66,"lynch"
66,"maine"
66,"mold"
66,"neutral"
66,"nevertheless"
66,"nominee"
66,"openly"
66,"oral"
66,"palmer"
66,"pandora"
66,"permanently"
66,"pint"
66,"productions"
66,"province"
66,"racism"
66,"radar"
66,"reagan"
66,"restored"
66,"rode"
66,"roller"
66,"sandy"
66,"scope"
66,"signals"
66,"snake"
66,"sodium"
66,"soldier"
66,"span"
66,"starving"
66,"stating"
66,"strain"
66,"summary"
66,"suns"
66,"syracuse"
66,"tossed"
66,"troy"
66,"trustees"
66,"underwear"
66,"warehouse"
66,"warmth"
66,"yesterdays"
65,"applause"
65,"arranged"
65,"barn"
65,"boats"
65,"cain"
65,"cigarettes"
65,"clevelands"
